Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RV EDGE,"875,000",376.74,"2,323",Sep-24,SHANGHAI ROAD,Resale,Strata,35,"25,000",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"1,888,000","1,033.34","1,827",Sep-24,ALEXANDRA VIEW,Resale,Strata,96,"19,667",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,26 to 30
COSTA RHU,"3,140,000","2,055.92","1,527",Sep-24,RHU CROSS,Resale,Strata,191,"16,440",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE LAURELS,"1,610,000",667.37,"2,412",Sep-24,CAIRNHILL ROAD,Resale,Strata,62,"25,968",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
SOUTHBANK,"1,735,000",958,"1,811",Sep-24,NORTH BRIDGE ROAD,Resale,Strata,89,"19,494",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
THE CLEMENT CANOPY,"1,930,000",990.29,"1,949",Sep-24,CLEMENTI AVENUE 1,Resale,Strata,92,"20,978",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,21 to 25
PALM SPRING,"2,190,000",947.23,"2,312",Sep-24,EWE BOON ROAD,Resale,Strata,88,"24,886",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESERVE,"2,950,000",936.47,"3,150",Sep-24,CUSCADEN ROAD,Resale,Strata,87,"33,908",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
AMBER PARK,"6,500,000","2,335.79","2,783",Sep-24,AMBER GARDENS,Resale,Strata,217,"29,954",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
ECO,"1,630,000","1,291.68","1,262",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,120,"13,583",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"1,070,000",699.66,"1,529",Sep-24,UPPER SERANGOON ROAD,Resale,Strata,65,"16,462",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
A TREASURE TROVE,"2,032,888","1,334.74","1,523",Sep-24,PUNGGOL WALK,Resale,Strata,124,"16,394",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PRINCIPAL GARDEN,"1,850,000",807.3,"2,292",Sep-24,PRINCE CHARLES CRESCENT,Resale,Strata,75,"24,667",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
H2O RESIDENCES,"1,120,000",882.65,"1,269",Sep-24,FERNVALE LINK,Resale,Strata,82,"13,659",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
THE INFLORA,"958,000",742.72,"1,290",Sep-24,FLORA DRIVE,Resale,Strata,69,"13,884",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
MELVILLE PARK,"873,888",958,912,Sep-24,SIMEI STREET 1,Resale,Strata,89,"9,819",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
8 SAINT THOMAS,"3,625,000","1,302.44","2,783",Sep-24,ST. THOMAS WALK,Resale,Strata,121,"29,959",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
ROCHELLE AT NEWTON,"2,600,000","1,356.26","1,917",Sep-24,KENG LEE ROAD,Resale,Strata,126,"20,635",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
8@WOODLEIGH,"1,820,000",958,"1,900",Sep-24,WOODLEIGH CLOSE,Resale,Strata,89,"20,449",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,270,000",667.37,"1,903",Sep-24,MARINA BOULEVARD,Resale,Strata,62,"20,484",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
HIGH PARK RESIDENCES,"1,308,888",871.88,"1,501",Sep-24,FERNVALE ROAD,Resale,Strata,81,"16,159",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
THE GARDENS AT BISHAN,"1,560,000",882.65,"1,767",Sep-24,SIN MING WALK,Resale,Strata,82,"19,024",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
ASTORIA PARK,"1,240,000",958,"1,294",Sep-24,LORONG MYDIN,Resale,Strata,89,"13,933",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
THE WINDSOR,"2,898,888","1,797.59","1,613",Sep-24,ONTARIO AVENUE,Resale,Strata,167,"17,359",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
THE GARDEN RESIDENCES,"1,900,000","1,001.05","1,898",Sep-24,SERANGOON NORTH VIEW,Resale,Strata,93,"20,430",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
ROSEWOOD,"1,280,000","1,173.28","1,091",Sep-24,ROSEWOOD DRIVE,Resale,Strata,109,"11,743",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,16 to 20
CASPIAN,"1,850,000","1,194.8","1,548",Sep-24,LAKESIDE DRIVE,Resale,Strata,111,"16,667",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,11 to 15
PARC OASIS,"1,588,000","1,227.1","1,294",Sep-24,JURONG EAST AVENUE 1,Resale,Strata,114,"13,930",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
WATERFRONT ISLE,"2,000,000","1,270.15","1,575",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,118,"16,949",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"2,450,000","1,571.54","1,559",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,146,"16,781",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
NEPTUNE COURT,"1,150,000","1,270.15",905,Sep-24,MARINE VISTA,Resale,Strata,118,"9,746",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,06 to 10
CAIRNHILL NINE,"1,890,000",731.95,"2,582",Sep-24,CAIRNHILL ROAD,Resale,Strata,68,"27,794",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,21 to 25
DUNMAN VIEW,"1,950,000","1,323.97","1,473",Sep-24,HAIG ROAD,Resale,Strata,123,"15,854",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
PEBBLE BAY,"3,450,000","1,894.46","1,821",Sep-24,TANJONG RHU ROAD,Resale,Strata,176,"19,602",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
VILLA MARINA,"2,580,000","2,023.63","1,275",Sep-24,JALAN SEMPADAN,Resale,Strata,188,"13,723",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"888,000",495.14,"1,793",Sep-24,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"19,304",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
ASCENTIA SKY,"1,930,000",958,"2,015",Sep-24,ALEXANDRA VIEW,Resale,Strata,89,"21,685",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
TREASURE AT TAMPINES,"2,358,000","1,334.74","1,767",Sep-24,TAMPINES LANE,Resale,Strata,124,"19,016",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
AMBER 45,"3,350,000","1,184.04","2,829",Sep-24,AMBER ROAD,Resale,Strata,110,"30,455",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"820,888",484.38,"1,695",Sep-24,LAKESIDE DRIVE,Resale,Strata,45,"18,242",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
ST PATRICK'S RESIDENCES,"2,508,888","1,205.57","2,081",Sep-24,ST. PATRICK'S ROAD,Resale,Strata,112,"22,401",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SUITES AT CENTRAL,"4,310,000","1,733","2,487",Sep-24,DEVONSHIRE ROAD,Resale,Strata,161,"26,770",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
CLOVER BY THE PARK,"2,480,000","1,291.68","1,920",Sep-24,BISHAN STREET 25,Resale,Strata,120,"20,667",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,16 to 20
WATERFRONT WAVES,"2,150,000","1,345.5","1,598",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,125,"17,200",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10
BAYWATER,"1,828,000","1,302.44","1,404",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,121,"15,107",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
PARC ESTA,"1,000,000",452.09,"2,212",Sep-24,SIMS AVENUE,Resale,Strata,42,"23,810",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"2,750,000","1,076.4","2,555",Sep-24,PRINCE CHARLES CRESCENT,Resale,Strata,100,"27,500",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
CONCOURSE SKYLINE,"1,400,000",861.12,"1,626",Sep-24,BEACH ROAD,Resale,Strata,80,"17,500",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
STRATUM,"680,000",452.09,"1,504",Sep-24,ELIAS ROAD,Resale,Strata,42,"16,190",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE ALPS RESIDENCES,"1,360,000",936.47,"1,452",Sep-24,TAMPINES STREET 86,Resale,Strata,87,"15,632",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
NATURA@HILLVIEW,"1,050,000",721.19,"1,456",Sep-24,HILLVIEW TERRACE,Resale,Strata,67,"15,672",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
ARTRA,"2,510,000","1,044.11","2,404",Sep-24,ALEXANDRA VIEW,Resale,Strata,97,"25,876",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,36 to 40
THE PARC CONDOMINIUM,"1,800,000",979.52,"1,838",Sep-24,WEST COAST WALK,Resale,Strata,91,"19,780",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
THE TENNERY,"1,270,000",936.47,"1,356",Sep-24,WOODLANDS ROAD,Resale,Strata,87,"14,598",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,100,000",678.13,"1,622",Sep-24,TAMPINES LANE,Resale,Strata,63,"17,460",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,710,000","1,227.1","1,394",Sep-24,FERNVALE CLOSE,Resale,Strata,114,"15,000",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
ISUITES @ PALM,"680,000",430.56,"1,579",Sep-24,GLASGOW ROAD,Resale,Strata,40,"17,000",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
TRILIVE,"1,000,000",548.96,"1,822",Sep-24,TAMPINES ROAD,Resale,Strata,51,"19,608",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
JADESCAPE,"3,550,000","1,646.89","2,156",Sep-24,SHUNFU ROAD,Resale,Strata,153,"23,203",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
AQUENE,"1,190,000",753.48,"1,579",Sep-24,LORONG BANDANG,Resale,Strata,70,"17,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
H2O RESIDENCES,"1,242,000",882.65,"1,407",Sep-24,FERNVALE LINK,Resale,Strata,82,"15,146",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
TREASURE AT TAMPINES,"1,050,000",678.13,"1,548",Sep-24,TAMPINES LANE,Resale,Strata,63,"16,667",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
HILLBROOKS,"1,530,000","1,065.64","1,436",Sep-24,HILLVIEW AVENUE,Resale,Strata,99,"15,455",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
QUEENS PEAK,"1,365,000",624.31,"2,186",Sep-24,DUNDEE ROAD,Resale,Strata,58,"23,534",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
COUNTRY PARK CONDOMINIUM,"1,900,000","1,087.16","1,748",Sep-24,BEDOK ROAD,Resale,Strata,101,"18,812",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"2,190,000","1,270.15","1,724",Sep-24,TAMPINES LANE,Resale,Strata,118,"18,559",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
HILLVIEW HEIGHTS,"2,520,000","1,431.61","1,760",Sep-24,HILLVIEW AVENUE,Resale,Strata,133,"18,947",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
PARC RIVIERA,"1,020,000",602.78,"1,692",Aug-24,WEST COAST VALE,Resale,Strata,56,"18,214",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
THE MINTON,"916,000",624.31,"1,467",Aug-24,HOUGANG STREET 11,Resale,Strata,58,"15,793",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,410,000",882.65,"1,597",Aug-24,TAMPINES LANE,Resale,Strata,82,"17,195",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"850,000",419.8,"2,025",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,795",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PEBBLE BAY,"3,589,000","1,894.46","1,894",Aug-24,TANJONG RHU ROAD,Resale,Strata,176,"20,392",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
THE LANAI,"1,888,888","1,108.69","1,704",Aug-24,HILLVIEW AVENUE,Resale,Strata,103,"18,339",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
THE WATERLINE,"2,430,000","1,636.13","1,485",Aug-24,POH HUAT ROAD WEST,Resale,Strata,152,"15,987",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SPOTTISWOODE 18,"900,000",387.5,"2,323",Aug-24,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"25,000",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
ST MICHAEL'S CONDOMINIUM,"1,730,000","1,367.03","1,266",Aug-24,ST. MICHAEL'S ROAD,Resale,Strata,127,"13,622",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE INTERLACE,"1,790,000","1,065.64","1,680",Aug-24,DEPOT ROAD,Resale,Strata,99,"18,081",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
COMMONWEALTH TOWERS,"1,000,000",452.09,"2,212",Aug-24,COMMONWEALTH AVENUE,Resale,Strata,42,"23,810",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
SKIES MILTONIA,"1,260,000","1,033.34","1,219",Aug-24,MILTONIA CLOSE,Resale,Strata,96,"13,125",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE VERV @ RV,"1,950,000","1,001.05","1,948",Aug-24,RIVER VALLEY ROAD,Resale,Strata,93,"20,968",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ROSALIA PARK,"1,890,000","1,474.67","1,282",Aug-24,LORONG ONG LYE,Resale,Strata,137,"13,796",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
WATERFRONT @ FABER,"1,658,000","1,065.64","1,556",Aug-24,FABER WALK,Resale,Strata,99,"16,747",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
THE DRAYCOTT,"5,450,000","2,637.18","2,067",Aug-24,DRAYCOTT PARK,Resale,Strata,245,"22,245",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
REGENT HEIGHTS,"1,190,000","1,173.28","1,014",Aug-24,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"10,917",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
NORTHWOOD,"1,600,000","1,334.74","1,199",Aug-24,JALAN MATA AYER,Resale,Strata,124,"12,903",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
WATERFRONT ISLE,"2,000,000","1,216.33","1,644",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,113,"17,699",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
WATERVIEW,"1,120,000",785.77,"1,425",Aug-24,TAMPINES AVENUE 1,Resale,Strata,73,"15,342",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC ESTA,"2,320,000","1,022.58","2,269",Aug-24,SIMS AVENUE,Resale,Strata,95,"24,421",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC KOMO,"1,090,000",613.55,"1,777",Aug-24,UPPER CHANGI ROAD NORTH,Resale,Strata,57,"19,123",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
PARC KOMO,"920,000",548.96,"1,676",Aug-24,UPPER CHANGI ROAD NORTH,Resale,Strata,51,"18,039",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
8 @ MOUNT SOPHIA,"1,355,888",861.12,"1,575",Aug-24,MOUNT SOPHIA,Resale,Strata,80,"16,949",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
KOVAN GRANDEUR,"730,000",570.49,"1,280",Aug-24,TAMPINES ROAD,Resale,Strata,53,"13,774",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,700,000","1,033.34","1,645",Aug-24,TAMPINES LANE,Resale,Strata,96,"17,708",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE HILLFORD,"860,000",656.6,"1,310",Aug-24,JALAN JURONG KECHIL,Resale,Strata,61,"14,098",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
SIGLAP V,"1,290,000",968.76,"1,332",Aug-24,FIRST STREET,Resale,Strata,90,"14,333",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MORNING GLORY,"1,520,000","1,033.34","1,471",Aug-24,SIRAT ROAD,Resale,Strata,96,"15,833",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
JOO CHIAT VERBENA,"1,700,000","1,162.51","1,462",Aug-24,JOO CHIAT PLACE,Resale,Strata,108,"15,741",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SUITES AT ORCHARD,"1,760,000",828.83,"2,123",Aug-24,HANDY ROAD,Resale,Strata,77,"22,857",-,Apartment,1,99 yrs lease commencing from 2007,09,Core Central Region,06 to 10
JADESCAPE,"1,080,000",527.44,"2,048",Aug-24,SHUNFU ROAD,Resale,Strata,49,"22,041",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
ASCENT @ 456,"1,048,888",753.48,"1,392",Aug-24,BALESTIER ROAD,Resale,Strata,70,"14,984",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,010,000",839.59,"1,203",Aug-24,MILTONIA CLOSE,Resale,Strata,78,"12,949",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
COSTA DEL SOL,"2,300,000","1,313.21","1,751",Aug-24,BAYSHORE ROAD,Resale,Strata,122,"18,852",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
WOODHAVEN,"1,075,000",850.36,"1,264",Aug-24,WOODGROVE AVENUE,Resale,Strata,79,"13,608",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WATERTOWN,"935,000",570.49,"1,639",Aug-24,PUNGGOL CENTRAL,Resale,Strata,53,"17,642",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
WATERBANK AT DAKOTA,"2,470,000","1,184.04","2,086",Aug-24,DAKOTA CRESCENT,Resale,Strata,110,"22,455",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
WATERMARK ROBERTSON QUAY,"2,490,000","1,076.4","2,313",Aug-24,RODYK STREET,Resale,Strata,100,"24,900",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PEBBLE BAY,"1,470,000",947.23,"1,552",Aug-24,TANJONG RHU ROAD,Resale,Strata,88,"16,705",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE TAPESTRY,"2,588,888","1,485.43","1,743",Aug-24,TAMPINES STREET 86,Resale,Strata,138,"18,760",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
CENTRAL GREEN CONDOMINIUM,"2,350,000","1,291.68","1,819",Aug-24,JALAN MEMBINA,Resale,Strata,120,"19,583",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
CHANGI RISE CONDOMINIUM,"1,370,000","1,259.39","1,088",Aug-24,SIMEI RISE,Resale,Strata,117,"11,709",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
BISHAN 8,"1,870,000","1,162.51","1,609",Aug-24,BISHAN STREET 21,Resale,Strata,108,"17,315",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,128,000",947.23,"2,247",Aug-24,SILAT AVENUE,Resale,Strata,88,"24,182",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
THE LAKESHORE,"1,750,000","1,162.51","1,505",Aug-24,JURONG WEST STREET 41,Resale,Strata,108,"16,204",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
CUSCADEN RESERVE,"2,485,560",807.3,"3,079",Aug-24,CUSCADEN ROAD,Resale,Strata,75,"33,141",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
FORESQUE RESIDENCES,"1,130,000",731.95,"1,544",Aug-24,PETIR ROAD,Resale,Strata,68,"16,618",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
ONE ST MICHAEL'S,"2,130,000","1,259.39","1,691",Aug-24,ST. MICHAEL'S ROAD,Resale,Strata,117,"18,205",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
HILLION RESIDENCES,"815,000",538.2,"1,514",Aug-24,JELEBU ROAD,Resale,Strata,50,"16,300",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
THE BECCAGAYLE,"2,000,000","1,356.26","1,475",Aug-24,LORONG N TELOK KURAU,Resale,Strata,126,"15,873",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC BOTANNIA,"800,000",505.91,"1,581",Aug-24,FERNVALE STREET,Resale,Strata,47,"17,021",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,405,000","1,259.39","1,116",Aug-24,SIMEI RISE,Resale,Strata,117,"12,009",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
GUILIN VIEW,"1,780,000","1,571.54","1,133",Aug-24,BUKIT BATOK STREET 52,Resale,Strata,146,"12,192",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
CASA IRRAWADDY,"1,880,000","1,130.22","1,663",Aug-24,IRRAWADDY ROAD,Resale,Strata,105,"17,905",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
CASA MERAH,"1,760,000","1,291.68","1,363",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,120,"14,667",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,240,000",850.36,"1,458",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,79,"15,696",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SOLEIL @ SINARAN,"2,530,000","1,463.9","1,728",Aug-24,SINARAN DRIVE,Resale,Strata,136,"18,603",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
QUEENS,"1,600,000",914.94,"1,749",Aug-24,STIRLING ROAD,Resale,Strata,85,"18,824",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,21 to 25
CLAREMONT,"2,370,000","1,162.51","2,039",Aug-24,KILLINEY ROAD,Resale,Strata,108,"21,944",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
FORTE SUITES,"1,100,000",602.78,"1,825",Aug-24,MERGUI ROAD,Resale,Strata,56,"19,643",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"965,000",979.52,985,Aug-24,GERALD DRIVE,Resale,Strata,91,"10,604",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
SKIES MILTONIA,"1,180,000",968.76,"1,218",Aug-24,MILTONIA CLOSE,Resale,Strata,90,"13,111",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,900,000","1,054.87","1,801",Aug-24,KEPPEL BAY VIEW,Resale,Strata,98,"19,388",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE BALE,"1,551,000","1,022.58","1,517",Aug-24,LORONG H TELOK KURAU,Resale,Strata,95,"16,326",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ICON,"1,130,000",559.73,"2,019",Aug-24,GOPENG STREET,Resale,Strata,52,"21,731",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
ICON,"2,138,000","1,280.92","1,669",Aug-24,GOPENG STREET,Resale,Strata,119,"17,966",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,31 to 35
SPOTTISWOODE SUITES,"1,320,000",538.2,"2,453",Aug-24,SPOTTISWOODE PARK ROAD,Resale,Strata,50,"26,400",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
21 RICHARDS,"1,339,000",893.41,"1,499",Aug-24,RICHARDS AVENUE,Resale,Strata,83,"16,133",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE ARISTO @ AMBER,"2,910,000","1,614.6","1,802",Aug-24,AMBER ROAD,Resale,Strata,150,"19,400",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
ASPEN HEIGHTS,"3,020,000","1,323.97","2,281",Aug-24,RIVER VALLEY ROAD,Resale,Strata,123,"24,553",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"7,980,000","2,680.24","2,977",Aug-24,BUKIT TIMAH ROAD,Resale,Strata,249,"32,048",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE ESTA,"2,300,000","1,001.05","2,298",Aug-24,AMBER GARDENS,Resale,Strata,93,"24,731",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CITY GATE,"1,240,000",559.73,"2,215",Aug-24,BEACH ROAD,Resale,Strata,52,"23,846",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
