Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BARTLEY RIDGE,"780,000",462.85,"1,685",Nov-22,MOUNT VERNON ROAD,Resale,Strata,43,"18,140",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
RESIDENTIAL APARTMENTS,"2,200,000","1,388.56","1,584",Nov-22,STANGEE PLACE,Resale,Strata,129,"17,054",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SOPHIA RESIDENCE,"1,400,000",796.54,"1,758",Nov-22,SOPHIA ROAD,Resale,Strata,74,"18,919",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
WATERTOWN,"880,000",570.49,"1,543",Nov-22,PUNGGOL CENTRAL,Resale,Strata,53,"16,604",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
MAPLE WOODS,"1,720,000",850.36,"2,023",Nov-22,BUKIT TIMAH ROAD,Resale,Strata,79,"21,772",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
1 KING ALBERT PARK,"2,080,000","1,011.82","2,056",Nov-22,KING ALBERT PARK,Resale,Strata,94,"22,128",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
MEYERHOUSE,"7,154,000","2,820.17","2,537",Nov-22,MEYER ROAD,Resale,Strata,262,"27,305",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE MADEIRA,"1,020,000",936.47,"1,089",Nov-22,BUKIT BATOK STREET 31,Resale,Strata,87,"11,724",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
THE EQUATORIAL,"3,255,000","1,506.96","2,160",Nov-22,STEVENS ROAD,Resale,Strata,140,"23,250",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BOWMONT CENTRE,"2,390,000","1,883.7","1,269",Nov-22,SIGLAP DRIVE,Resale,Strata,175,"13,657",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,240,000","1,001.05","1,239",Nov-22,UPPER SERANGOON VIEW,Resale,Strata,93,"13,333",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE LUXURIE,"1,390,000","1,001.05","1,389",Nov-22,COMPASSVALE ROAD,Resale,Strata,93,"14,946",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
EIGHT RIVERSUITES,"1,173,000",699.66,"1,677",Nov-22,WHAMPOA EAST,Resale,Strata,65,"18,046",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,280,000",656.6,"1,949",Nov-22,MARINA BOULEVARD,Resale,Strata,61,"20,984",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
TRIBECA,"3,250,000","1,377.79","2,359",Nov-22,KIM SENG ROAD,Resale,Strata,128,"25,391",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE MILTONIA RESIDENCES,"1,170,000","1,022.58","1,144",Nov-22,MILTONIA CLOSE,Resale,Strata,95,"12,316",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
GLENDALE PARK,"1,950,000","1,248.62","1,562",Nov-22,HILLVIEW AVENUE,Resale,Strata,116,"16,810",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,270,000",871.88,"1,457",Nov-22,LORONG HOW SUN,Resale,Strata,81,"15,679",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
Q BAY RESIDENCES,"752,000",516.67,"1,455",Nov-22,TAMPINES STREET 86,Resale,Strata,48,"15,667",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"850,000",688.9,"1,234",Nov-22,TAMPINES STREET 86,Resale,Strata,64,"13,281",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,300,000",882.65,"1,473",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,82,"15,854",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
GRANDEUR PARK RESIDENCES,"792,000",452.09,"1,752",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,42,"18,857",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
HOLLAND SUITES,"1,780,000",990.29,"1,797",Oct-22,HOLLAND ROAD,Resale,Strata,92,"19,348",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CASABELLA,"1,900,000",990.29,"1,919",Oct-22,DUCHESS AVENUE,Resale,Strata,92,"20,652",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
JUNIPER HILL,"2,744,350",914.94,"2,999",Oct-22,EWE BOON ROAD,Resale,Strata,85,"32,286",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
OLEANAS RESIDENCE,"2,450,000","1,140.98","2,147",Oct-22,KIM YAM ROAD,Resale,Strata,106,"23,113",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
ASTOR,"923,777",861.12,"1,073",Oct-22,LENGKONG EMPAT,Resale,Strata,80,"11,547",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,06 to 10
LA FLEUR,"620,000",419.8,"1,477",Oct-22,LORONG 26 GEYLANG,Resale,Strata,39,"15,897",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE PALETTE,"1,100,000",893.41,"1,231",Oct-22,PASIR RIS GROVE,Resale,Strata,83,"13,253",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
THE INTERLACE,"2,450,000","1,808.35","1,355",Oct-22,DEPOT ROAD,Resale,Strata,168,"14,583",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"4,300,000","2,378.84","1,808",Oct-22,KEPPEL BAY VIEW,Resale,Strata,221,"19,457",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,26 to 30
MALVERN SPRINGS,"1,690,000",979.52,"1,725",Oct-22,ONAN ROAD,Resale,Strata,91,"18,571",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CORALIS,"1,800,000",861.12,"2,090",Oct-22,JOO CHIAT ROAD,Resale,Strata,80,"22,500",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
LIVIA,"1,398,750","1,259.39","1,111",Oct-22,PASIR RIS GROVE,Resale,Strata,117,"11,955",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE ESTUARY,"1,150,000",925.7,"1,242",Oct-22,YISHUN AVENUE 1,Resale,Strata,86,"13,372",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
URBAN VISTA,"825,000",548.96,"1,503",Oct-22,TANAH MERAH KECHIL LINK,Resale,Strata,51,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
MANDARIN GARDENS,"2,060,000","1,786.82","1,153",Oct-22,SIGLAP ROAD,Resale,Strata,166,"12,410",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
THE ALCOVE,"1,390,000","1,377.79","1,009",Oct-22,LORONG 27 GEYLANG,Resale,Strata,128,"10,859",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
THE ARTE,"2,400,000","1,399.32","1,715",Oct-22,JALAN RAJA UDANG,Resale,Strata,130,"18,462",-,Condominium,1,Freehold,12,Rest of Central Region,16 to 20
SPRING GROVE,"2,420,000","1,388.56","1,743",Oct-22,GRANGE ROAD,Resale,Strata,129,"18,760",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
WATERSCAPE AT CAVENAGH,"1,250,000",592.02,"2,111",Oct-22,CAVENAGH ROAD,Resale,Strata,55,"22,727",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE BEACON,"1,450,000",968.76,"1,497",Oct-22,CANTONMENT ROAD,Resale,Strata,90,"16,111",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,06 to 10
THE NAVIAN,"1,090,000",602.78,"1,808",Oct-22,JALAN EUNOS,Resale,Strata,56,"19,464",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
HUME PARK II,"1,480,000","1,022.58","1,447",Oct-22,HUME AVENUE,Resale,Strata,95,"15,579",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
WATERVIEW,"1,048,000",925.7,"1,132",Oct-22,TAMPINES AVENUE 1,Resale,Strata,86,"12,186",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE ARRIS,"2,180,000","1,184.04","1,841",Oct-22,YAN KIT ROAD,Resale,Strata,110,"19,818",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
CLOVER BY THE PARK,"2,173,000","1,291.68","1,682",Oct-22,BISHAN STREET 25,Resale,Strata,120,"18,108",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,11 to 15
MY MANHATTAN,"1,520,000","1,076.4","1,412",Oct-22,SIMEI STREET 3,Resale,Strata,100,"15,200",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
D'LEEDON,"1,815,000","1,151.75","1,576",Oct-22,LEEDON HEIGHTS,Resale,Strata,107,"16,963",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE WISTERIA,"1,207,000",968.76,"1,246",Oct-22,YISHUN RING ROAD,Resale,Strata,90,"13,411",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
ROSEWOOD,"1,421,888","1,463.9",971,Oct-22,ROSEWOOD DRIVE,Resale,Strata,136,"10,455",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
KEMBANGAN SUITES,"1,500,000",968.76,"1,548",Oct-22,JALAN MASJID,Resale,Strata,90,"16,667",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
CAIRNHILL CREST,"4,100,000","1,733","2,366",Oct-22,CAIRNHILL CIRCLE,Resale,Strata,161,"25,466",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
NAUNG RESIDENCE,"1,130,000",764.24,"1,479",Oct-22,JALAN NAUNG,Resale,Strata,71,"15,915",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
THE LUCENT,"1,390,000",904.18,"1,537",Oct-22,LORONG N TELOK KURAU,Resale,Strata,84,"16,548",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"930,000","1,011.82",919,Oct-22,HILLVIEW RISE,Resale,Strata,94,"9,894",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"880,000",678.13,"1,298",Oct-22,HILLVIEW RISE,Resale,Strata,63,"13,968",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,220,000",678.13,"1,799",Oct-22,SIGLAP LINK,Resale,Strata,63,"19,365",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
CASUARINA COVE,"1,730,000","1,216.33","1,422",Oct-22,TANJONG RHU ROAD,Resale,Strata,113,"15,310",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
D'NEST,"1,212,500",936.47,"1,295",Oct-22,PASIR RIS GROVE,Resale,Strata,87,"13,937",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
D'NEST,"950,000",753.48,"1,261",Oct-22,PASIR RIS GROVE,Resale,Strata,70,"13,571",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,160,000",968.76,"1,197",Oct-22,CANBERRA DRIVE,Resale,Strata,90,"12,889",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
THE HILLFORD,"828,000",656.6,"1,261",Oct-22,JALAN JURONG KECHIL,Resale,Strata,61,"13,574",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,050,000",699.66,"1,501",Oct-22,WHAMPOA EAST,Resale,Strata,65,"16,154",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
8@WOODLEIGH,"1,780,000","1,151.75","1,545",Oct-22,WOODLEIGH CLOSE,Resale,Strata,107,"16,636",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
THE INTERWEAVE,"1,200,000",764.24,"1,570",Oct-22,KIM KEAT ROAD,Resale,Strata,71,"16,901",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"925,000",473.62,"1,953",Oct-22,COMMONWEALTH AVENUE,Resale,Strata,44,"21,023",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,990,000",925.7,"2,150",Oct-22,ALEXANDRA VIEW,Resale,Strata,86,"23,140",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
THE OCEANFRONT @ SENTOSA COVE,"14,300,000","5,984.78","2,389",Oct-22,OCEAN DRIVE,Resale,Strata,556,"25,719",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,11 to 15
DERBYSHIRE HEIGHTS,"2,200,000","1,388.56","1,584",Oct-22,DERBYSHIRE ROAD,Resale,Strata,129,"17,054",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,110,000",904.18,"1,228",Oct-22,SENGKANG EAST AVENUE,Resale,Strata,84,"13,214",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"930,000",731.95,"1,271",Oct-22,UPPER SERANGOON VIEW,Resale,Strata,68,"13,676",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
YISHUN SAPPHIRE,"958,888","1,033.34",928,Oct-22,CANBERRA DRIVE,Resale,Strata,96,"9,988",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
RIVERVALE CREST,"870,000",958,908,Oct-22,RIVERVALE CRESCENT,Resale,Strata,89,"9,775",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
CASA MERAH,"2,038,000","1,539.25","1,324",Oct-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,143,"14,252",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
NICOLE GREEN,"1,700,000","1,270.15","1,338",Oct-22,GUILLEMARD ROAD,Resale,Strata,118,"14,407",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WATERINA,"2,300,000","1,227.1","1,874",Oct-22,LORONG 40 GEYLANG,Resale,Strata,114,"20,175",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LIVIA,"1,500,000","1,410.08","1,064",Oct-22,PASIR RIS GROVE,Resale,Strata,131,"11,450",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
LIVIA,"995,000",914.94,"1,088",Oct-22,PASIR RIS GROVE,Resale,Strata,85,"11,706",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
TANAMERA CREST,"1,250,000","1,216.33","1,028",Oct-22,PARI DEDAP WALK,Resale,Strata,113,"11,062",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
833 M B RESIDENCES,"1,000,000",882.65,"1,133",Oct-22,MOUNTBATTEN ROAD,Resale,Strata,82,"12,195",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SERAYA 9,"1,133,000",775.01,"1,462",Oct-22,SERAYA LANE,Resale,Strata,72,"15,736",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"935,000",527.44,"1,773",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"19,082",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
HERITAGE RESIDENCES,"1,500,000","1,087.16","1,380",Oct-22,LORONG L TELOK KURAU,Resale,Strata,101,"14,851",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
28 RC SUITES,"700,000",409.03,"1,711",Oct-22,RACE COURSE LANE,Resale,Strata,38,"18,421",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CHANTILLY RISE,"1,560,000","1,205.57","1,294",Oct-22,HILLVIEW AVENUE,Resale,Strata,112,"13,929",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
RIVERSAILS,"1,300,000",947.23,"1,372",Oct-22,UPPER SERANGOON CRESCENT,Resale,Strata,88,"14,773",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
FLORAVIEW,"932,000",656.6,"1,419",Oct-22,ANG MO KIO STREET 66,Resale,Strata,61,"15,279",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"2,600,000","2,680.24",970,Oct-22,SIMEI RISE,Resale,Strata,249,"10,442",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
RV RESIDENCES,"1,600,000",688.9,"2,323",Oct-22,RIVER VALLEY ROAD,Resale,Strata,64,"25,000",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
OASIS @ ELIAS,"910,000",979.52,929,Oct-22,ELIAS ROAD,Resale,Strata,91,"10,000",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
WATERTOWN,"1,480,000",904.18,"1,637",Oct-22,PUNGGOL CENTRAL,Resale,Strata,84,"17,619",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE CASCADIA,"1,693,000",882.65,"1,918",Oct-22,BUKIT TIMAH ROAD,Resale,Strata,82,"20,646",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE MEYERISE,"2,850,000","1,280.92","2,225",Oct-22,MEYER ROAD,Resale,Strata,119,"23,950",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,099,998",581.26,"1,892",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"20,370",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
NOUVELLE PARK,"1,520,000","1,140.98","1,332",Oct-22,POH HUAT ROAD WEST,Resale,Strata,106,"14,340",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
SPRING GROVE,"1,755,000","1,011.82","1,735",Oct-22,GRANGE ROAD,Resale,Strata,94,"18,670",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,16 to 20
THE FLORENTINE,"1,380,000","1,248.62","1,105",Oct-22,FLORENCE ROAD,Resale,Strata,116,"11,897",-,Apartment,1,947 yrs lease commencing from 1934,19,Outside Central Region,01 to 05
VIDA,"1,080,000",516.67,"2,090",Oct-22,PECK HAY ROAD,Resale,Strata,48,"22,500",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
FLAMINGO VALLEY,"880,000",516.67,"1,703",Oct-22,SIGLAP ROAD,Resale,Strata,48,"18,333",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE SHORE RESIDENCES,"1,045,888",592.02,"1,767",Oct-22,AMBER ROAD,Resale,Strata,55,"19,016",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
EUHABITAT,"808,000",592.02,"1,365",Oct-22,JALAN EUNOS,Resale,Strata,55,"14,691",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
COUNTRY GRANDEUR,"2,600,000","1,442.38","1,803",Oct-22,LORONG PUNTONG,Resale,Strata,134,"19,403",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
AMARYLLIS VILLE,"2,348,000","1,237.86","1,897",Oct-22,NEWTON ROAD,Resale,Strata,115,"20,417",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,26 to 30
SIMS URBAN OASIS,"1,150,000",667.37,"1,723",Oct-22,SIMS DRIVE,Resale,Strata,62,"18,548",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
HILLION RESIDENCES,"1,180,000",710.42,"1,661",Oct-22,JELEBU ROAD,Resale,Strata,66,"17,879",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
ROBERTSON 100,"2,470,000","1,173.28","2,105",Oct-22,ROBERTSON QUAY,Resale,Strata,109,"22,661",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE BAYSHORE,"1,168,000","1,011.82","1,154",Oct-22,BAYSHORE ROAD,Resale,Strata,94,"12,426",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
BALLOTA PARK CONDOMINIUM,"1,315,000","1,356.26",970,Oct-22,MARIAM WAY,Resale,Strata,126,"10,437",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"1,011,000",764.24,"1,323",Oct-22,LAKESIDE DRIVE,Resale,Strata,71,"14,239",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
FOREST HILLS CONDOMINIUM,"930,000","1,044.11",891,Oct-22,TRANSIT ROAD,Resale,Strata,97,"9,588",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
CASA MERAH,"1,680,000","1,248.62","1,345",Oct-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,116,"14,483",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
THOMSON IMPRESSIONS,"1,380,000",764.24,"1,806",Oct-22,LORONG PUNTONG,Resale,Strata,71,"19,437",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15
COMPASS HEIGHTS,"1,100,000","1,108.69",992,Oct-22,SENGKANG SQUARE,Resale,Strata,103,"10,680",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
TRILIVE,"1,000,000",613.55,"1,630",Oct-22,TAMPINES ROAD,Resale,Strata,57,"17,544",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
THE POIZ RESIDENCES,"960,000",538.2,"1,784",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"19,200",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
WATERFALL GARDENS,"7,050,000","4,391.71","1,605",Oct-22,FARRER ROAD,Resale,Strata,408,"17,279",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE ARTE,"3,168,000","1,872.94","1,691",Oct-22,JALAN RAJA UDANG,Resale,Strata,174,"18,207",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
CAPE ROYALE,"4,340,600","1,905.23","2,278",Oct-22,COVE WAY,Resale,Strata,177,"24,523",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
CENTRA LOFT,"651,000",430.56,"1,512",Oct-22,LORONG 35 GEYLANG,Resale,Strata,40,"16,275",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
JUNIPER HILL,"1,798,129",624.31,"2,880",Oct-22,EWE BOON ROAD,Resale,Strata,58,"31,002",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE INFINITI,"1,850,000","1,560.78","1,185",Oct-22,WEST COAST PARK,Resale,Strata,145,"12,759",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
DUNMAN REGENCY,"1,388,000",871.88,"1,592",Oct-22,DUNMAN ROAD,Resale,Strata,81,"17,136",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FABER CREST,"1,870,000","1,862.17","1,004",Oct-22,FABER HEIGHTS,Resale,Strata,173,"10,809",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
THE WISTERIA,"823,000",635.08,"1,296",Oct-22,YISHUN RING ROAD,Resale,Strata,59,"13,949",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
J GATEWAY,"1,300,000",678.13,"1,917",Oct-22,GATEWAY DRIVE,Resale,Strata,63,"20,635",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
THE RICHMOND,"1,700,000","1,248.62","1,361",Oct-22,ST. MICHAEL'S ROAD,Resale,Strata,116,"14,655",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SUNHAVEN,"1,510,000","1,280.92","1,179",Oct-22,UPPER CHANGI ROAD EAST,Resale,Strata,119,"12,689",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
SKYSUITES@ANSON,"1,330,000",699.66,"1,901",Oct-22,ENGGOR STREET,Resale,Strata,65,"20,462",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
THE VISION,"2,000,000","1,302.44","1,536",Oct-22,WEST COAST CRESCENT,Resale,Strata,121,"16,529",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
ORCHID PARK CONDOMINIUM,"888,000",979.52,907,Oct-22,YISHUN STREET 81,Resale,Strata,91,"9,758",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
LIV ON WILKIE,"1,100,000",559.73,"1,965",Oct-22,WILKIE TERRACE,Resale,Strata,52,"21,154",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
JARDIN,"3,300,000","1,700.71","1,940",Oct-22,DUNEARN ROAD,Resale,Strata,158,"20,886",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
KOVAN MELODY,"1,800,000","1,291.68","1,394",Oct-22,KOVAN ROAD,Resale,Strata,120,"15,000",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
RIO VISTA,"1,340,000","1,248.62","1,073",Oct-22,UPPER SERANGOON VIEW,Resale,Strata,116,"11,552",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
ROYALGREEN,"2,166,000",721.19,"3,003",Oct-22,ANAMALAI AVENUE,Resale,Strata,67,"32,328",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NEEM TREE,"800,000",452.09,"1,770",Oct-22,JALAN KEMAMAN,Resale,Strata,42,"19,048",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,700,000",958,"1,775",Oct-22,SIMS DRIVE,Resale,Strata,89,"19,101",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
M66,"868,000",645.84,"1,344",Oct-22,MOONSTONE LANE,Resale,Strata,60,"14,467",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"1,800,000","1,227.1","1,467",Oct-22,SIN MING WALK,Resale,Strata,114,"15,789",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,188,000",721.19,"1,647",Oct-22,MOUNT VERNON ROAD,Resale,Strata,67,"17,731",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
REGENT HEIGHTS,"1,050,000","1,162.51",903,Oct-22,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"9,722",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
NOUVELLE PARK,"1,400,000","1,097.93","1,275",Oct-22,POH HUAT ROAD WEST,Resale,Strata,102,"13,725",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
