Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HEDGES PARK CONDOMINIUM,"768,000",764.24,"1,005",Jul-21,FLORA DRIVE,Resale,Strata,71,"10,817",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
SCULPTURA ARDMORE,"13,111,000","2,949.34","4,445",Jul-21,ARDMORE PARK,Resale,Strata,274,"47,850",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL CREST,"1,725,000",818.06,"2,109",Jul-21,CAIRNHILL CIRCLE,Resale,Strata,76,"22,697",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
EIGHT RIVERSUITES,"1,638,000","1,076.4","1,522",Jul-21,WHAMPOA EAST,Resale,Strata,100,"16,380",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
WATERVIEW,"760,000",785.77,967,Jul-21,TAMPINES AVENUE 1,Resale,Strata,73,"10,411",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
ST MICHAEL'S PLACE,"1,425,000","1,248.62","1,141",Jul-21,JALAN TAMAN,Resale,Strata,116,"12,284",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
REGENTVILLE,"850,000",979.52,868,Jul-21,HOUGANG STREET 92,Resale,Strata,91,"9,341",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
D'NEST,"632,000",484.38,"1,305",Jul-21,PASIR RIS GROVE,Resale,Strata,45,"14,044",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
EVERGREEN VIEW,"1,200,000","1,270.15",945,Jul-21,LORONG 36 GEYLANG,Resale,Strata,118,"10,169",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE GLADES,"1,430,000",990.29,"1,444",Jul-21,BEDOK RISE,Resale,Strata,92,"15,543",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
MARINA BAY RESIDENCES,"1,500,000",710.42,"2,111",Jul-21,MARINA BOULEVARD,Resale,Strata,66,"22,727",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
REGENTVILLE,"840,000","1,162.51",723,Jul-21,HOUGANG STREET 92,Resale,Strata,108,"7,778",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
PRIMO RESIDENCES,"745,000",592.02,"1,258",Jul-21,JALAN PELIKAT,Resale,Strata,55,"13,545",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERSAILS,"925,000",914.94,"1,011",Jul-21,UPPER SERANGOON CRESCENT,Resale,Strata,85,"10,882",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE VERVE,"833,000",613.55,"1,358",Jul-21,JALAN RAJAH,Resale,Strata,57,"14,614",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
WAN THO LODGE,"1,388,000","1,194.8","1,162",Jul-21,WAN THO AVENUE,Resale,Strata,111,"12,505",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
TWIN REGENCY,"2,680,000","1,442.38","1,858",Jul-21,KIM TIAN ROAD,Resale,Strata,134,"20,000",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
COCO PALMS,"635,000",462.85,"1,372",Jul-21,PASIR RIS GROVE,Resale,Strata,43,"14,767",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
PALM GARDENS,"915,000","1,205.57",759,Jul-21,HONG SAN WALK,Resale,Strata,112,"8,170",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"3,199,350","1,689.95","1,893",Jul-21,KEPPEL BAY VIEW,Resale,Strata,157,"20,378",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
KENTISH LODGE,"1,176,000","1,140.98","1,031",Jul-21,OXFORD ROAD,Resale,Strata,106,"11,094",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,06 to 10
BOTANNIA,"1,240,000",828.83,"1,496",Jul-21,WEST COAST PARK,Resale,Strata,77,"16,104",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
BREEZE BY THE EAST,"2,375,000","1,776.06","1,337",Jul-21,UPPER EAST COAST ROAD,Resale,Strata,165,"14,394",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE GERANIUM,"1,820,000","1,754.53","1,037",Jul-21,MANGIS ROAD,Resale,Strata,163,"11,166",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CITY GATE,"1,390,000",710.42,"1,957",Jul-21,BEACH ROAD,Resale,Strata,66,"21,061",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
SAVANNAH CONDOPARK,"1,100,000","1,205.57",912,Jul-21,SIMEI RISE,Resale,Strata,112,"9,821",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE SUNNY SPRING,"1,290,000","1,065.64","1,211",Jul-21,LORONG 40 GEYLANG,Resale,Strata,99,"13,030",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CHATEAU LE FAME,"3,150,000","2,088.22","1,508",Jul-21,EWE BOON ROAD,Resale,Strata,194,"16,237",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ARCHIPELAGO,"710,000",527.44,"1,346",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,49,"14,490",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"2,900,000","1,485.43","1,952",Jul-21,SINARAN DRIVE,Resale,Strata,138,"21,014",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
ECO SANCTUARY,"935,000",699.66,"1,336",Jul-21,CHESTNUT AVENUE,Resale,Strata,65,"14,385",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
TRE RESIDENCES,"1,460,000",947.23,"1,541",Jul-21,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,591",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
HILLVIEW GREEN,"1,708,000","1,582.31","1,079",Jul-21,HUME AVENUE,Resale,Strata,147,"11,619",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
GRANDEUR 8,"1,550,000","1,313.21","1,180",Jul-21,ANG MO KIO CENTRAL 3,Resale,Strata,122,"12,705",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
SPACE @ KOVAN,"870,000",613.55,"1,418",Jul-21,YIO CHU KANG ROAD,Resale,Strata,57,"15,263",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SHERWOOD CONDOMINIUM,"1,060,000",936.47,"1,132",Jul-21,JALAN JURONG KECHIL,Resale,Strata,87,"12,184",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
VENEZIO,"1,788,000","1,754.53","1,019",Jul-21,UPPER EAST COAST ROAD,Resale,Strata,163,"10,969",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
CORALS AT KEPPEL BAY,"1,450,000",592.02,"2,449",Jul-21,KEPPEL BAY DRIVE,Resale,Strata,55,"26,364",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
SOUTHAVEN II,"1,680,000","1,334.74","1,259",Jul-21,HINDHEDE WALK,Resale,Strata,124,"13,548",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
THE SEAWIND,"1,038,000",656.6,"1,581",Jul-21,LORONG M TELOK KURAU,Resale,Strata,61,"17,016",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PRINCIPAL GARDEN,"1,585,000",807.3,"1,963",Jul-21,PRINCE CHARLES CRESCENT,Resale,Strata,75,"21,133",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
PARC ROSEWOOD,"1,141,000","1,625.36",702,Jul-21,ROSEWOOD DRIVE,Resale,Strata,151,"7,556",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SKYSUITES@ANSON,"1,288,000",667.37,"1,930",Jul-21,ENGGOR STREET,Resale,Strata,62,"20,774",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,16 to 20
RIVERBAY,"1,015,000",785.77,"1,292",Jul-21,MAR THOMA ROAD,Resale,Strata,73,"13,904",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
LINCOLN SUITES,"2,160,000","1,076.4","2,007",Jul-21,KHIANG GUAN AVENUE,Resale,Strata,100,"21,600",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
STARS OF KOVAN,"1,600,000",947.23,"1,689",Jul-21,UPPER SERANGOON ROAD,Resale,Strata,88,"18,182",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,950,000","1,377.79","1,415",Jul-21,LORONG HOW SUN,Resale,Strata,128,"15,234",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BOONVIEW,"2,250,000","1,517.72","1,482",Jul-21,MARYMOUNT TERRACE,Resale,Strata,141,"15,957",-,Condominium,1,Freehold,20,Rest of Central Region,06 to 10
SKY VUE,"1,220,000",678.13,"1,799",Jul-21,BISHAN STREET 15,Resale,Strata,63,"19,365",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,11 to 15
ESTELLA GARDENS,"1,210,000","1,291.68",937,Jul-21,FLORA ROAD,Resale,Strata,120,"10,083",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE HELICONIA,"1,480,000","1,302.44","1,136",Jul-21,JALAN DAUD,Resale,Strata,121,"12,231",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
SAVANNAH CONDOPARK,"1,050,000","1,237.86",848,Jul-21,SIMEI RISE,Resale,Strata,115,"9,130",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE HILLSIDE,"1,880,000","1,356.26","1,386",Jul-21,UPPER BUKIT TIMAH ROAD,Resale,Strata,126,"14,921",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
TROPIKA EAST,"658,000",430.56,"1,528",Jul-21,FOO KIM LIN ROAD,Resale,Strata,40,"16,450",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"3,000,000","1,420.85","2,111",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,132,"22,727",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
THE CENTRIS,"1,100,000",936.47,"1,175",Jul-21,JURONG WEST CENTRAL 3,Resale,Strata,87,"12,644",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
PARC VERA,"1,225,888","1,140.98","1,074",Jul-21,HOUGANG STREET 32,Resale,Strata,106,"11,565",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
ARDMORE II,"5,950,000","2,023.63","2,940",Jul-21,ARDMORE PARK,Resale,Strata,188,"31,649",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
THE CENTRIS,"1,138,000","1,001.05","1,137",Jul-21,JURONG WEST CENTRAL 3,Resale,Strata,93,"12,237",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"1,150,000","1,184.04",971,Jul-21,FLORA DRIVE,Resale,Strata,110,"10,455",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
RV EDGE,"858,000",473.62,"1,812",Jul-21,SHANGHAI ROAD,Resale,Strata,44,"19,500",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CENTRAL GREEN CONDOMINIUM,"2,200,000","1,528.49","1,439",Jul-21,JALAN MEMBINA,Resale,Strata,142,"15,493",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
REZI 26,"1,000,000",958,"1,044",Jul-21,LORONG 26 GEYLANG,Resale,Strata,89,"11,236",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SOLEIL @ SINARAN,"3,480,000","1,722.24","2,021",Jul-21,SINARAN DRIVE,Resale,Strata,160,"21,750",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
THE FOLIAGE,"705,000",505.91,"1,394",Jul-21,PASIR PANJANG ROAD,Resale,Strata,47,"15,000",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SIMSVILLE,"1,090,000",979.52,"1,113",Jul-21,GEYLANG EAST AVENUE 2,Resale,Strata,91,"11,978",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
HILLION RESIDENCES,"2,250,000","1,410.08","1,596",Jul-21,JELEBU ROAD,Resale,Strata,131,"17,176",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,21 to 25
SANCTUARY GREEN,"1,520,000","1,119.46","1,358",Jul-21,TANJONG RHU ROAD,Resale,Strata,104,"14,615",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,040,000",699.66,"1,486",Jul-21,WHAMPOA EAST,Resale,Strata,65,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"1,038,000","1,076.4",964,Jul-21,FLORA DRIVE,Resale,Strata,100,"10,380",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
SANCTUARY GREEN,"1,355,000",958,"1,414",Jul-21,TANJONG RHU ROAD,Resale,Strata,89,"15,225",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
THE MINTON,"1,600,000","2,077.45",770,Jul-21,HOUGANG STREET 11,Resale,Strata,193,"8,290",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
SUNGLADE,"1,125,000",968.76,"1,161",Jul-21,SERANGOON AVENUE 2,Resale,Strata,90,"12,500",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
VOLARI,"2,870,000","1,323.97","2,168",Jul-21,BALMORAL ROAD,Resale,Strata,123,"23,333",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NOUVEL 18,"5,456,000","1,582.31","3,448",Jul-21,ANDERSON ROAD,Resale,Strata,147,"37,116",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
NOUVEL 18,"5,488,000","1,582.31","3,468",Jul-21,ANDERSON ROAD,Resale,Strata,147,"37,333",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
KOVAN MELODY,"1,423,000","1,216.33","1,170",Jul-21,KOVAN ROAD,Resale,Strata,113,"12,593",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
MOONSTONE RESIDENCES,"1,380,000","1,237.86","1,115",Jul-21,MOONSTONE LANE,Resale,Strata,115,"12,000",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"2,030,000","1,367.03","1,485",Jul-21,OCEAN DRIVE,Resale,Strata,127,"15,984",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
RIDGEWOOD,"2,970,000","2,217.38","1,339",Jul-21,RIDGEWOOD CLOSE,Resale,Strata,206,"14,417",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
PARC VISTA,"928,000","1,076.4",862,Jul-21,CORPORATION ROAD,Resale,Strata,100,"9,280",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,818,000",925.7,"1,964",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,86,"21,140",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
THE SEAFRONT ON MEYER,"4,205,000","2,109.74","1,993",Jul-21,MEYER ROAD,Resale,Strata,196,"21,454",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AZALEA PARK CONDOMINIUM,"1,368,000","1,506.96",908,Jul-21,FLORA ROAD,Resale,Strata,140,"9,771",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
THE SEAWIND,"1,023,000",656.6,"1,558",Jul-21,LORONG M TELOK KURAU,Resale,Strata,61,"16,770",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TRE RESIDENCES,"1,480,000",947.23,"1,562",Jul-21,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,818",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
HUNDRED TREES,"1,050,000",785.77,"1,336",Jul-21,WEST COAST DRIVE,Resale,Strata,73,"14,384",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
THE ABERDEEN,"1,305,000","1,108.69","1,177",Jul-21,JALAN TAMAN,Resale,Strata,103,"12,670",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
EVELYN MANSIONS,"1,635,000",882.65,"1,852",Jul-21,EVELYN ROAD,Resale,Strata,82,"19,939",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
GUILIN VIEW,"785,000",861.12,912,Jul-21,BUKIT BATOK STREET 52,Resale,Strata,80,"9,813",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20
THE LINE @ TANJONG RHU,"2,630,000","1,184.04","2,221",Jul-21,TANJONG RHU ROAD,Resale,Strata,110,"23,909",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"1,010,000","1,076.4",938,Jul-21,FLORA DRIVE,Resale,Strata,100,"10,100",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
ROOTS @ TRANSIT,"661,800",441.32,"1,500",Jul-21,TRANSIT ROAD,Resale,Strata,41,"16,141",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
CENTRAL GROVE,"1,400,000","1,237.86","1,131",Jul-21,GEYLANG EAST AVENUE 1,Resale,Strata,115,"12,174",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,16 to 20
368 THOMSON,"1,520,000",882.65,"1,722",Jul-21,THOMSON ROAD,Resale,Strata,82,"18,537",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
448@EAST COAST,"1,201,888","1,108.69","1,084",Jul-21,EAST COAST ROAD,Resale,Strata,103,"11,669",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HARVEST MANSIONS,"1,150,000","1,022.58","1,125",Jul-21,HAVELOCK ROAD,Resale,Strata,95,"12,105",-,Apartment,1,99 yrs lease commencing from 1993,03,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"845,000","1,022.58",826,Jul-21,SIMEI RISE,Resale,Strata,95,"8,895",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
RIPPLE BAY,"925,000",764.24,"1,210",Jul-21,PASIR RIS LINK,Resale,Strata,71,"13,028",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE TREVOSE,"2,320,000","2,701.76",859,Jul-21,TREVOSE CRESCENT,Resale,Strata,251,"9,243",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
COTE D'AZUR,"2,000,000","1,367.03","1,463",Jul-21,MARINE PARADE ROAD,Resale,Strata,127,"15,748",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
WATERVIEW,"3,290,000","4,456.3",738,Jul-21,TAMPINES AVENUE 1,Resale,Strata,414,"7,947",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
EIGHT RIVERSUITES,"1,090,000",699.66,"1,558",Jul-21,WHAMPOA EAST,Resale,Strata,65,"16,769",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
L'VIV,"2,110,000","1,001.05","2,108",Jul-21,NEWTON ROAD,Resale,Strata,93,"22,688",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE ROCHESTER RESIDENCES,"1,820,000","1,302.44","1,397",Jul-21,ROCHESTER DRIVE,Resale,Strata,121,"15,041",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
SKY HABITAT,"2,700,000","1,603.84","1,683",Jul-21,BISHAN STREET 15,Resale,Strata,149,"18,121",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,31 to 35
CITY SQUARE RESIDENCES,"1,150,000",570.49,"2,016",Jul-21,KITCHENER LINK,Resale,Strata,53,"21,698",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
CARIBBEAN AT KEPPEL BAY,"1,498,880",893.41,"1,678",Jul-21,KEPPEL BAY DRIVE,Resale,Strata,83,"18,059",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
GUILLEMARD EDGE,"720,888",775.01,930,Jul-21,LORONG 30 GEYLANG,Resale,Strata,72,"10,012",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CRADELS,"660,388",441.32,"1,496",Jul-21,LORONG LIMAU,Resale,Strata,41,"16,107",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE SENSORIA,"1,150,000","1,151.75",998,Jul-21,JALAN ULU SEMBAWANG,Resale,Strata,107,"10,748",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
YISHUN EMERALD,"1,050,000","1,173.28",895,Jul-21,CANBERRA DRIVE,Resale,Strata,109,"9,633",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE GLYNDEBOURNE,"3,220,000","1,474.67","2,184",Jul-21,TREVOSE CRESCENT,Resale,Strata,137,"23,504",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE WISTERIA,"790,000",710.42,"1,112",Jul-21,YISHUN RING ROAD,Resale,Strata,66,"11,970",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
SKY HABITAT,"1,130,000",710.42,"1,591",Jul-21,BISHAN STREET 15,Resale,Strata,66,"17,121",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25
MONTROSA,"950,000",861.12,"1,103",Jul-21,HILLVIEW AVENUE,Resale,Strata,80,"11,875",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
ELLIOT AT THE EAST COAST,"2,210,000","1,313.21","1,683",Jul-21,ELLIOT ROAD,Resale,Strata,122,"18,115",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
RIVERSAILS,"2,300,000","2,400.37",958,Jul-21,UPPER SERANGOON CRESCENT,Resale,Strata,223,"10,314",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
RIVERSOUND RESIDENCE,"1,400,000","1,367.03","1,024",Jul-21,SENGKANG EAST AVENUE,Resale,Strata,127,"11,024",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CASA ROSA,"1,060,000","1,130.22",938,Jul-21,LORONG ONG LYE,Resale,Strata,105,"10,095",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
ICON,"1,210,000",882.65,"1,371",Jul-21,GOPENG STREET,Resale,Strata,82,"14,756",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,01 to 05
1 KING ALBERT PARK,"1,719,000","1,011.82","1,699",Jul-21,KING ALBERT PARK,Resale,Strata,94,"18,287",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE SKYWOODS,"1,300,000","1,011.82","1,285",Jul-21,DAIRY FARM HEIGHTS,Resale,Strata,94,"13,830",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
ASCENTIA SKY,"1,690,000","1,011.82","1,670",Jul-21,ALEXANDRA VIEW,Resale,Strata,94,"17,979",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
WOODGROVE CONDOMINIUM,"815,000","1,184.04",688,Jul-21,WOODGROVE DRIVE,Resale,Strata,110,"7,409",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
DUNMAN VIEW,"1,360,000","1,184.04","1,149",Jul-21,HAIG ROAD,Resale,Strata,110,"12,364",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"1,020,000",775.01,"1,316",Jul-21,HILLVIEW RISE,Resale,Strata,72,"14,167",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
GLENTREES,"3,350,000","1,711.48","1,957",Jul-21,MOUNT SINAI LANE,Resale,Strata,159,"21,069",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
WATERFORD RESIDENCE,"2,128,000","1,194.8","1,781",Jul-21,KIM YAM ROAD,Resale,Strata,111,"19,171",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE INTERWEAVE,"580,000",376.74,"1,540",Jul-21,KIM KEAT ROAD,Resale,Strata,35,"16,571",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,500,000","1,485.43","1,683",Jul-21,KEPPEL BAY VIEW,Resale,Strata,138,"18,116",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"1,480,000","1,011.82","1,463",Jul-21,KEPPEL BAY VIEW,Resale,Strata,94,"15,745",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
SCENIC HEIGHTS,"1,180,000",914.94,"1,290",Jul-21,BALESTIER ROAD,Resale,Strata,85,"13,882",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PROXIMO,"2,080,000","1,119.46","1,858",Jul-21,ROBIN ROAD,Resale,Strata,104,"20,000",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SUNSHINE MANSIONS,"945,000",785.77,"1,203",Jul-21,JOO CHIAT PLACE,Resale,Strata,73,"12,945",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE TRILINQ,"1,388,000","1,108.69","1,252",Jul-21,JALAN LEMPENG,Resale,Strata,103,"13,476",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
SENNETT RESIDENCE,"910,000",570.49,"1,595",Jul-21,PHENG GECK AVENUE,Resale,Strata,53,"17,170",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
KENTISH COURT,"1,380,000","1,270.15","1,086",Jul-21,OXFORD ROAD,Resale,Strata,118,"11,695",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE HILLSIDE,"1,796,750","1,302.44","1,380",Jul-21,UPPER BUKIT TIMAH ROAD,Resale,Strata,121,"14,849",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
CUBE 8,"1,478,000",893.41,"1,654",Jul-21,THOMSON ROAD,Resale,Strata,83,"17,807",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,300,000",624.31,"2,082",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,58,"22,414",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
PARKVIEW APARTMENTS,"881,000","1,119.46",787,Jul-21,BUKIT BATOK STREET 25,Resale,Strata,104,"8,471",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
