Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TURQUOISE,"2,892,370","2,088.22","1,385",Apr-21,COVE DRIVE,Resale,Strata,194,"14,909",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
SUNRISE GARDENS,"1,450,000","1,689.95",858,Apr-21,SUNRISE AVENUE,Resale,Strata,157,"9,236",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
SPRING GROVE,"1,880,000","1,388.56","1,354",Apr-21,GRANGE ROAD,Resale,Strata,129,"14,574",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
RIVER PLACE,"996,888",678.13,"1,470",Apr-21,HAVELOCK ROAD,Resale,Strata,63,"15,824",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
STARVILLE,"748,000",581.26,"1,287",Apr-21,LENGKONG TIGA,Resale,Strata,54,"13,852",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
WATERFRONT ISLE,"1,585,000","1,216.33","1,303",Apr-21,BEDOK RESERVOIR ROAD,Resale,Strata,113,"14,027",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
WATERBANK AT DAKOTA,"1,100,000",624.31,"1,762",Apr-21,DAKOTA CRESCENT,Resale,Strata,58,"18,966",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
CLEMENTIWOODS CONDOMINIUM,"1,220,000","1,001.05","1,219",Apr-21,WEST COAST ROAD,Resale,Strata,93,"13,118",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
COSTA DEL SOL,"1,736,800","1,227.1","1,415",Apr-21,BAYSHORE ROAD,Resale,Strata,114,"15,235",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
THE LINEAR,"1,180,000","1,173.28","1,006",Apr-21,UPPER BUKIT TIMAH ROAD,Resale,Strata,109,"10,826",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
COMPASS HEIGHTS,"1,100,000","1,291.68",852,Apr-21,SENGKANG SQUARE,Resale,Strata,120,"9,167",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
PARC CENTROS,"1,180,888",990.29,"1,192",Apr-21,PUNGGOL CENTRAL,Resale,Strata,92,"12,836",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE NEXUS,"1,740,000","1,065.64","1,633",Apr-21,BUKIT TIMAH ROAD,Resale,Strata,99,"17,576",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE MEYERISE,"1,830,000",871.88,"2,099",Apr-21,MEYER ROAD,Resale,Strata,81,"22,593",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
MAPLE WOODS,"2,500,000","1,334.74","1,873",Apr-21,BUKIT TIMAH ROAD,Resale,Strata,124,"20,161",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
FLO RESIDENCE,"1,308,000","1,345.5",972,Apr-21,PUNGGOL FIELD WALK,Resale,Strata,125,"10,464",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
ROSEWOOD,"838,000","1,173.28",714,Apr-21,ROSEWOOD DRIVE,Resale,Strata,109,"7,688",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
RIPPLE BAY,"796,000",775.01,"1,027",Apr-21,PASIR RIS LINK,Resale,Strata,72,"11,056",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
CLEMENTI PARK,"1,950,000","1,754.53","1,111",Apr-21,SUNSET WAY,Resale,Strata,163,"11,963",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
RIPPLE BAY,"910,000",764.24,"1,191",Apr-21,PASIR RIS LINK,Resale,Strata,71,"12,817",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
IMPERIAL HEIGHTS,"780,000",592.02,"1,318",Apr-21,IPOH LANE,Resale,Strata,55,"14,182",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AVILA GARDENS,"1,050,000","1,323.97",793,Apr-21,FLORA ROAD,Resale,Strata,123,"8,537",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE PANORAMA,"1,550,000","1,011.82","1,532",Apr-21,ANG MO KIO AVENUE 2,Resale,Strata,94,"16,489",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
ESTELLA GARDENS,"1,100,000","1,291.68",852,Apr-21,FLORA ROAD,Resale,Strata,120,"9,167",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE TRILINQ,"1,450,000",936.47,"1,548",Apr-21,JALAN LEMPENG,Resale,Strata,87,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
CASSIA VIEW,"1,365,000","1,151.75","1,185",Apr-21,GUILLEMARD ROAD,Resale,Strata,107,"12,757",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE LEVELZ,"1,290,000",785.77,"1,642",Apr-21,FARRER ROAD,Resale,Strata,73,"17,671",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
VISIONCREST,"1,400,000",699.66,"2,001",Apr-21,OXLEY RISE,Resale,Strata,65,"21,538",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PALM ISLES,"555,000",505.91,"1,097",Apr-21,FLORA DRIVE,Resale,Strata,47,"11,809",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
SIGNATURE PARK,"1,840,000","1,388.56","1,325",Apr-21,TOH TUCK ROAD,Resale,Strata,129,"14,264",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PARC VERA,"840,000",785.77,"1,069",Apr-21,HOUGANG STREET 32,Resale,Strata,73,"11,507",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
NORTHVALE,"930,000","1,270.15",732,Apr-21,CHOA CHU KANG LOOP,Resale,Strata,118,"7,881",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
PARC ROSEWOOD,"525,000",430.56,"1,219",Apr-21,ROSEWOOD DRIVE,Resale,Strata,40,"13,125",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
EMERALD EAST,"1,435,000",925.7,"1,550",Apr-21,TANJONG RHU ROAD,Resale,Strata,86,"16,686",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
STRATA,"1,800,000","1,065.64","1,689",Apr-21,ESSEX ROAD,Resale,Strata,99,"18,182",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
BIRMINGHAM MANSIONS,"2,900,000","1,700.71","1,705",Apr-21,THOMSON ROAD,Resale,Strata,158,"18,354",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
VENTURA VIEW,"775,000",764.24,"1,014",Apr-21,RAMBUTAN ROAD,Resale,Strata,71,"10,915",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE PANORAMA,"1,510,000","1,001.05","1,508",Apr-21,ANG MO KIO AVENUE 2,Resale,Strata,93,"16,237",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
KOVAN RESIDENCES,"2,220,000","1,765.3","1,258",Apr-21,KOVAN ROAD,Resale,Strata,164,"13,537",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,16 to 20
GRAND REGALIA,"1,918,000","2,303.5",833,Apr-21,UPPER SERANGOON ROAD,Resale,Strata,214,"8,963",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
D'GROVE VILLAS,"5,780,000","2,701.76","2,139",Apr-21,ORANGE GROVE ROAD,Resale,Strata,251,"23,028",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
CASAFINA,"1,550,000","1,603.84",966,Apr-21,BEDOK SOUTH AVENUE 1,Resale,Strata,149,"10,403",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
COCO PALMS,"920,000",753.48,"1,221",Apr-21,PASIR RIS GROVE,Resale,Strata,70,"13,143",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"2,130,000","1,334.74","1,596",Apr-21,KEPPEL BAY DRIVE,Resale,Strata,124,"17,177",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"1,175,000",882.65,"1,331",Apr-21,UPPER SERANGOON VIEW,Resale,Strata,82,"14,329",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE MONTAGE,"900,000",635.08,"1,417",Apr-21,LORONG M TELOK KURAU,Resale,Strata,59,"15,254",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC ROSEWOOD,"888,888","1,334.74",666,Apr-21,ROSEWOOD DRIVE,Resale,Strata,124,"7,168",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"740,000",441.32,"1,677",Apr-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"18,049",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
D'EVELYN,"2,080,000","1,280.92","1,624",Apr-21,EVELYN ROAD,Resale,Strata,119,"17,479",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
NATURE MANSIONS,"2,080,000","2,142.04",971,Apr-21,LORONG K TELOK KURAU,Resale,Strata,199,"10,452",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CORALIS,"930,000",495.14,"1,878",Apr-21,JOO CHIAT ROAD,Resale,Strata,46,"20,217",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
WATERVIEW,"920,000",925.7,994,Apr-21,TAMPINES AVENUE 1,Resale,Strata,86,"10,698",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
D'LEEDON,"1,800,000","1,033.34","1,742",Apr-21,LEEDON HEIGHTS,Resale,Strata,96,"18,750",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
BEDOK RESIDENCES,"1,170,000",742.72,"1,575",Apr-21,BEDOK NORTH DRIVE,Resale,Strata,69,"16,957",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
THOMSON GRAND,"1,270,000",904.18,"1,405",Apr-21,SIN MING WALK,Resale,Strata,84,"15,119",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
CLEMENTIWOODS CONDOMINIUM,"1,302,000","1,087.16","1,198",Apr-21,WEST COAST ROAD,Resale,Strata,101,"12,891",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
THOMSON GRAND,"1,340,000",947.23,"1,415",Apr-21,SIN MING WALK,Resale,Strata,88,"15,227",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
D'NEST,"985,000",936.47,"1,052",Apr-21,PASIR RIS GROVE,Resale,Strata,87,"11,322",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE VENUE RESIDENCES,"1,640,000","1,130.22","1,451",Apr-21,TAI THONG CRESCENT,Resale,Strata,105,"15,619",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
KOVAN MELODY,"1,150,000",893.41,"1,287",Apr-21,KOVAN ROAD,Resale,Strata,83,"13,855",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
THE MAYFAIR,"750,000",753.48,995,Apr-21,JURONG EAST STREET 32,Resale,Strata,70,"10,714",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,16 to 20
RIO GARDENS,"1,415,000","1,194.8","1,184",Apr-21,JALAN TAMAN,Resale,Strata,111,"12,748",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
ROBERTSON 100,"2,245,000","1,173.28","1,913",Apr-21,ROBERTSON QUAY,Resale,Strata,109,"20,596",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PARC RIVIERA,"735,000",462.85,"1,588",Apr-21,WEST COAST VALE,Resale,Strata,43,"17,093",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
THE SILVER FIR,"760,000",527.44,"1,441",Apr-21,BUTTERWORTH LANE,Resale,Strata,49,"15,510",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
HERITAGE VIEW,"1,455,000","1,194.8","1,218",Apr-21,DOVER RISE,Resale,Strata,111,"13,108",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,410,000",968.76,"1,455",Apr-21,MOUNT VERNON ROAD,Resale,Strata,90,"15,667",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
RITZ @ FARRER,"1,150,000",764.24,"1,505",Apr-21,RACE COURSE ROAD,Resale,Strata,71,"16,197",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE PANORAMA,"1,720,518","1,162.51","1,480",Apr-21,ANG MO KIO AVENUE 2,Resale,Strata,108,"15,931",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
MOONSTONE VIEW,"1,060,000",850.36,"1,247",Apr-21,MOONSTONE LANE,Resale,Strata,79,"13,418",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE TRILINQ,"1,380,000",914.94,"1,508",Apr-21,JALAN LEMPENG,Resale,Strata,85,"16,235",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
MAPLE WOODS,"2,400,000","1,323.97","1,813",Apr-21,BUKIT TIMAH ROAD,Resale,Strata,123,"19,512",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE BROOKS II,"815,000",592.02,"1,377",Apr-21,SPRINGSIDE GREEN,Resale,Strata,55,"14,818",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
RESIDENCES @ EVELYN,"2,250,000","1,108.69","2,029",Apr-21,EVELYN ROAD,Resale,Strata,103,"21,845",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
ORCHARD COURT,"2,280,000","1,442.38","1,581",Apr-21,OXLEY ROAD,Resale,Strata,134,"17,015",-,Apartment,1,993 yrs lease commencing from 1973,09,Core Central Region,01 to 05
SEA ESTA,"1,340,000","1,205.57","1,112",Apr-21,PASIR RIS LINK,Resale,Strata,112,"11,964",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
PARC IMPERIAL,"655,000",398.27,"1,645",Apr-21,PASIR PANJANG ROAD,Resale,Strata,37,"17,703",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
TERRASSE,"1,722,000","1,431.61","1,203",Apr-21,TERRASSE LANE,Resale,Strata,133,"12,947",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
MONTEREY PARK CONDOMINIUM,"2,150,000","1,420.85","1,513",Apr-21,WEST COAST RISE,Resale,Strata,132,"16,288",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,06 to 10
EVERGREEN PARK,"810,000","1,173.28",690,Apr-21,HOUGANG AVENUE 7,Resale,Strata,109,"7,431",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
UBER 388,"1,320,000",990.29,"1,333",Apr-21,UPPER EAST COAST ROAD,Resale,Strata,92,"14,348",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"740,000","1,001.05",739,Apr-21,CANBERRA DRIVE,Resale,Strata,93,"7,957",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
PARC VISTA,"890,000","1,054.87",844,Apr-21,CORPORATION ROAD,Resale,Strata,98,"9,082",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
ELIAS GREEN,"1,000,000","1,550.02",645,Apr-21,ELIAS GREEN,Resale,Strata,144,"6,944",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,01 to 05
SPRING GROVE,"2,300,000","1,388.56","1,656",Apr-21,GRANGE ROAD,Resale,Strata,129,"17,829",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
QUESTA @ DUNMAN,"708,888",430.56,"1,646",Apr-21,DUNMAN ROAD,Resale,Strata,40,"17,722",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
OASIS GARDEN,"1,600,000","1,237.86","1,293",Apr-21,JALAN BUNGA RAMPAI,Resale,Strata,115,"13,913",-,Condominium,1,Freehold,19,Rest of Central Region,06 to 10
LE QUEST,"1,398,888",979.52,"1,428",Apr-21,BUKIT BATOK STREET 41,Resale,Strata,91,"15,372",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
RIVER PLACE,"1,200,000",828.83,"1,448",Apr-21,HAVELOCK ROAD,Resale,Strata,77,"15,584",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
WATERFRONT WAVES,"1,490,000","1,377.79","1,081",Apr-21,BEDOK RESERVOIR ROAD,Resale,Strata,128,"11,641",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
CLYDES RESIDENCE,"1,290,000","1,022.58","1,262",Apr-21,MERGUI ROAD,Resale,Strata,95,"13,579",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,080,000",699.66,"1,544",Apr-21,WHAMPOA EAST,Resale,Strata,65,"16,615",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
CITYLIGHTS,"1,200,000",731.95,"1,639",Apr-21,JELLICOE ROAD,Resale,Strata,68,"17,647",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
ST FRANCIS COURT,"970,000","1,270.15",764,Apr-21,ST. FRANCIS ROAD,Resale,Strata,118,"8,220",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,06 to 10
THE RAINTREE,"1,700,000","1,582.31","1,074",Apr-21,BUKIT DRIVE,Resale,Strata,147,"11,565",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,06 to 10
ARDMORE PARK,"9,000,000","2,884.75","3,120",Apr-21,ARDMORE PARK,Resale,Strata,268,"33,582",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,250,000",979.52,"1,276",Apr-21,JOO CHIAT PLACE,Resale,Strata,91,"13,736",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE TRILINQ,"1,650,000","1,054.87","1,564",Apr-21,JALAN LEMPENG,Resale,Strata,98,"16,837",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
THE QUARTZ,"1,388,000","1,194.8","1,162",Apr-21,COMPASSVALE BOW,Resale,Strata,111,"12,505",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
PATERSON SUITES,"5,380,000","2,163.56","2,487",Apr-21,PATERSON ROAD,Resale,Strata,201,"26,766",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE LINE @ TANJONG RHU,"2,247,150","1,054.87","2,130",Apr-21,TANJONG RHU ROAD,Resale,Strata,98,"22,930",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CASPIAN,"1,480,000","1,485.43",996,Apr-21,LAKESIDE DRIVE,Resale,Strata,138,"10,725",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
THE PANORAMA,"2,500,000","1,560.78","1,602",Apr-21,ANG MO KIO AVENUE 2,Resale,Strata,145,"17,241",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
STRATUM,"1,788,000","1,689.95","1,058",Apr-21,ELIAS ROAD,Resale,Strata,157,"11,389",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THOMSON GRAND,"1,380,000",947.23,"1,457",Apr-21,SIN MING WALK,Resale,Strata,88,"15,682",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
CAVENDISH PARK,"1,520,000","1,291.68","1,177",Apr-21,PINE GROVE,Resale,Strata,120,"12,667",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,11 to 15
PARKSHORE,"2,800,000","1,722.24","1,626",Apr-21,TANJONG RHU ROAD,Resale,Strata,160,"17,500",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
PALM ISLES,"550,000",516.67,"1,065",Apr-21,FLORA DRIVE,Resale,Strata,48,"11,458",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
TRILIGHT,"4,175,000","2,109.74","1,979",Apr-21,NEWTON ROAD,Resale,Strata,196,"21,301",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
IVORY,"850,000",656.6,"1,295",Apr-21,CEYLON LANE,Resale,Strata,61,"13,934",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE ROCHESTER RESIDENCES,"1,695,000","1,216.33","1,394",Apr-21,ROCHESTER DRIVE,Resale,Strata,113,"15,000",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
WATERFRONT GOLD,"1,450,000","1,216.33","1,192",Apr-21,BEDOK RESERVOIR ROAD,Resale,Strata,113,"12,832",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
ESTELLA GARDENS,"651,000",656.6,991,Apr-21,FLORA ROAD,Resale,Strata,61,"10,672",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
RV RESIDENCES,"1,460,000",678.13,"2,153",Apr-21,RIVER VALLEY ROAD,Resale,Strata,63,"23,175",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
ARCHIPELAGO,"980,000",839.59,"1,167",Apr-21,BEDOK RESERVOIR ROAD,Resale,Strata,78,"12,564",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE BLOSSOMVALE,"1,728,000","1,011.82","1,708",Apr-21,DUNEARN ROAD,Resale,Strata,94,"18,383",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
COMPASS HEIGHTS,"1,250,000","1,334.74",937,Apr-21,SENGKANG SQUARE,Resale,Strata,124,"10,081",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15
CONCOURSE SKYLINE,"2,340,000","1,140.98","2,051",Apr-21,BEACH ROAD,Resale,Strata,106,"22,075",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,31 to 35
THE EBONY,"515,000",333.68,"1,543",Apr-21,LORONG MARICAN,Resale,Strata,31,"16,613",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
LA FIESTA,"650,000",452.09,"1,438",Apr-21,SENGKANG SQUARE,Resale,Strata,42,"15,476",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
COSTA DEL SOL,"3,050,000","2,540.3","1,201",Apr-21,BAYSHORE ROAD,Resale,Strata,236,"12,924",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
NATURA@HILLVIEW,"724,000",516.67,"1,401",Apr-21,HILLVIEW TERRACE,Resale,Strata,48,"15,083",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
WATERTOWN,"786,000",559.73,"1,404",Apr-21,PUNGGOL CENTRAL,Resale,Strata,52,"15,115",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE COSMOPOLITAN,"3,105,000","1,323.97","2,345",Apr-21,KIM SENG ROAD,Resale,Strata,123,"25,244",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE MILTONIA RESIDENCES,"760,000",839.59,905,Apr-21,MILTONIA CLOSE,Resale,Strata,78,"9,744",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
MAYSPRINGS,"1,090,000","1,291.68",844,Apr-21,PETIR ROAD,Resale,Strata,120,"9,083",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
ONE OXLEY RISE,"1,365,000",785.77,"1,737",Apr-21,OXLEY RISE,Resale,Strata,73,"18,699",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
STRATFORD COURT,"950,000","1,097.93",865,Apr-21,BEDOK RIA CRESCENT,Resale,Strata,102,"9,314",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE GLADES,"1,080,000",882.65,"1,224",Apr-21,BEDOK RISE,Resale,Strata,82,"13,171",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
WOO MON CHEW COURT,"8,600,000","6,781.32","1,268",Apr-21,WOO MON CHEW ROAD,Resale,Strata,630,"13,651",-,Apartment,6,Freehold,15,Outside Central Region,01 to 05
PARC ROSEWOOD,"528,000",430.56,"1,226",Apr-21,ROSEWOOD DRIVE,Resale,Strata,40,"13,200",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
STRATUM,"1,360,000","1,399.32",972,Apr-21,ELIAS ROAD,Resale,Strata,130,"10,462",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
IDYLLIC EAST,"1,320,000",979.52,"1,348",Apr-21,UPPER EAST COAST ROAD,Resale,Strata,91,"14,505",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
NOMU,"1,360,000",602.78,"2,256",Apr-21,HANDY ROAD,Resale,Strata,56,"24,286",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"4,300,000","4,746.92",906,Apr-21,LORONG 32 GEYLANG,Resale,Strata,441,"9,751",-,Apartment,3,Freehold,14,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"2,181,000","3,444.48",633,Apr-21,SIMEI RISE,Resale,Strata,320,"6,816",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
PRESTIGE RESIDENCE,"1,100,000",990.29,"1,111",Apr-21,LORONG G TELOK KURAU,Resale,Strata,92,"11,957",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"851,118",893.41,953,Apr-21,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,254",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
KOVAN RESIDENCES,"1,940,000","1,442.38","1,345",Apr-21,KOVAN ROAD,Resale,Strata,134,"14,478",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
MANDARIN GARDENS,"1,910,000","1,786.82","1,069",Apr-21,SIGLAP ROAD,Resale,Strata,166,"11,506",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
ICON,"1,000,000",570.49,"1,753",Apr-21,GOPENG STREET,Resale,Strata,53,"18,868",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
THE PALETTE,"1,230,000","1,162.51","1,058",Apr-21,PASIR RIS GROVE,Resale,Strata,108,"11,389",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"3,968,000","4,650.05",853,Apr-21,KEPPEL BAY DRIVE,Resale,Strata,432,"9,185",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
LAGUNA GREEN,"1,528,000","1,216.33","1,256",Apr-21,JALAN HAJIJAH,Resale,Strata,113,"13,522",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
